Track URI;Track Name;Artist URI(s);Artist Name(s);Album URI;Album Name;Album Artist URI(s);Album Artist Name(s);Album Release Date;Album Image URL
spotify:track:3X7abqSXC4xrxuC1ykpWcY;Livin' On A Prayer;spotify:artist:58lV9VcRSjABbAbfWS6skp;Bon Jovi;spotify:album:3Ad4QdO0EJr1c2livr9cmm;Bon Jovi Greatest Hits;spotify:artist:58lV9VcRSjABbAbfWS6skp;Bon Jovi;2010-01-01;https://i.scdn.co/image/ab67616d0000b273f0d41275363a36b5772b49b2
spotify:track:7IYrdMp0MZZ997uCsSYRTH;Better Than Me;spotify:artist:6BMhCQJYHxxKAeqYS1p5rY;Hinder;spotify:album:16k9BtslYWgs4H0opBExyJ;Extreme Behavior;spotify:artist:6BMhCQJYHxxKAeqYS1p5rY;Hinder;2005-01-01;https://i.scdn.co/image/ab67616d0000b273152aefe609e8efd5ca086c81
spotify:track:1FTSo4v6BOZH9QxKc3MbVM;Song 2 - 2012 Remaster;spotify:artist:7MhMgCo0Bl0Kukl93PZbYS;Blur;spotify:album:7HvIrSkKGJCzd8AKyjTJ6Q;Blur (Special Edition);spotify:artist:7MhMgCo0Bl0Kukl93PZbYS;Blur;1997-02-10;https://i.scdn.co/image/ab67616d0000b273de114203356c1f7b136960b6
spotify:track:1uMHCAyGmHqyygoNRuo7MV;edamame (feat. Rich Brian);spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz, spotify:artist:2IDLDx25HU1nQMKde4n61a;bbno$, Rich Brian;spotify:album:1YrACh9xDRGpjrkdWz4MfP;edamame (feat. Rich Brian);spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz, spotify:artist:2IDLDx25HU1nQMKde4n61a;bbno$, Rich Brian;2021-07-24;https://i.scdn.co/image/ab67616d0000b273545a202ab06885cf2c6621ca
spotify:track:0qHMhBZqYb99yhX9BHcIkV;Magical Mystery Tour - Remastered 2009;spotify:artist:3WrFJ7ztbogyGnTHbHJFl2;The Beatles;spotify:album:2BtE7qm1qzM80p9vLSiXkj;Magical Mystery Tour (Remastered);spotify:artist:3WrFJ7ztbogyGnTHbHJFl2;The Beatles;1967-11-27;https://i.scdn.co/image/ab67616d0000b273692d9189b2bd75525893f0c1
spotify:track:2G8jB4liJQPELoUMRY1Gv8;Ten Days;spotify:artist:6aP8ry8w3bSNyfyqhE8rGf;Missy Higgins;spotify:album:5Dd14nVQOJIUg9UgKkVyIQ;The Sound Of White;spotify:artist:6aP8ry8w3bSNyfyqhE8rGf;Missy Higgins;2004-01-01;https://i.scdn.co/image/ab67616d0000b273d1012e47b1270d2c81e38cf2
spotify:track:42yb3aUH2iUYzbcIelm2f9;This Is How We Party;spotify:artist:4tc5xhcuEtiRizloAL4wZI;S.O.A.P.;spotify:album:7kQtr0cIKu7qZCrCvvkHOD;Not Like Other Girls;spotify:artist:4tc5xhcuEtiRizloAL4wZI;S.O.A.P.;1998-03-17;https://i.scdn.co/image/ab67616d0000b273abd3fef453dcf3536c34b635
spotify:track:4nXkbcTj3nyww1cHkw5RAP;Long Train Runnin';spotify:artist:39T6qqI0jDtSWWioX8eGJz;The Doobie Brothers;spotify:album:0M2KWMbvY5x1sUnIKNpyUt;The Captain and Me;spotify:artist:39T6qqI0jDtSWWioX8eGJz;The Doobie Brothers;1973;https://i.scdn.co/image/ab67616d0000b2737d419ac975423c069995c7bb
spotify:track:0VgkVdmE4gld66l8iyGjgx;Mask Off;spotify:artist:1RyvyyTE3xzB2ZywiAwp0i;Future;spotify:album:17FBoXK1NU2rvJBbzdzw0r;FUTURE;spotify:artist:1RyvyyTE3xzB2ZywiAwp0i;Future;2017-06-30;https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696
spotify:track:7yBl8YmvcgwwYlazJcvowE;Fame;spotify:artist:3oZa8Xs6IjlIUGLAhVyK4G;Irene Cara;spotify:album:2nE5WmbSq3qbyDrOpSTlnq;Fame: The Original Soundtrack from the Motion Picture;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1980-05-16;https://i.scdn.co/image/ab67616d0000b273e5fc82fcd77a8f95a9bbcf5a
spotify:track:2ijMU9lYFCvGBzgwJ8Sd8q;For You I Will (Confidence);spotify:artist:1YIpZOfyHXMUgUaxxxgbaC;Teddy Geiger;spotify:album:3XDvi9IQnJ4UEs9s85pqtt;Underage Thinking;spotify:artist:1YIpZOfyHXMUgUaxxxgbaC;Teddy Geiger;2006-03-21;https://i.scdn.co/image/ab67616d0000b27311bb3f6659b3f6b57f3fdbc1
spotify:track:27l0Wotwb7h9Load3C87IQ;Holler;spotify:artist:0uq5PttqEjj3IH1bzwcrXF;Spice Girls;spotify:album:6RKngxYYKZLGdGvCjMXLfc;Holler/Let Love Lead The Way;spotify:artist:0uq5PttqEjj3IH1bzwcrXF;Spice Girls;2000-10-23;https://i.scdn.co/image/ab67616d0000b273738ebdbf82929e8e9ea5734f
spotify:track:0Zp4ug4hxrI798Ub5gy2qx;Sway;spotify:artist:1GLtl8uqKmnyCWxHmw9tL4;The Kooks;spotify:album:31wqiWXAnqxkTRoj3THohU;Konk;spotify:artist:1GLtl8uqKmnyCWxHmw9tL4;The Kooks;2008-01-01;https://i.scdn.co/image/ab67616d0000b2733b6c9a7e07376cb65176d3bb
spotify:track:282tXApVpQcnChcNldULmN;Batter Up;spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:07W0YfsvHM7Mw7Bq48Mb0A, spotify:artist:7k5N7JJKEPUPQfK8whGITe;Nelly, Murphy Lee, Ali;spotify:album:2ixev48xYzspaWS6mxTPRU;Country Grammar;spotify:artist:2gBjLmx6zQnFGQJCAQpRgw;Nelly;2000-06-27;https://i.scdn.co/image/ab67616d0000b2733bb75f3881099847e140020b
spotify:track:2jgS6gefgxMjscNKxKKThm;Sundream;spotify:artist:5Pb27ujIyYb33zBqVysBkj;RÜFÜS DU SOL;spotify:album:6XrWjze1dWVVpSXeUOroZT;Atlas;spotify:artist:5Pb27ujIyYb33zBqVysBkj;RÜFÜS DU SOL;2013-08-09;https://i.scdn.co/image/ab67616d0000b273a74c3c2d0acef6991e486f73
spotify:track:3ZuiIFm9nRnkRz8AZAekjJ;Rocketeer;spotify:artist:698hF4vcwHwPy8ltmXermq, spotify:artist:4we5S2VLjgY9KzIzApL1KI, spotify:artist:5JOIrGvup0vD5VjodB62Ui;Far East Movement, Ryan Tedder, Ruff Loaderz;spotify:album:4axgysRjIB7ToC0DA7uxXC;Free Wired;spotify:artist:698hF4vcwHwPy8ltmXermq;Far East Movement;2010-01-01;https://i.scdn.co/image/ab67616d0000b273fc7cbacf9d506c92aa7d7720
spotify:track:00DS0OEgFnBKeL9S6OR0Ii;Choirgirl - 2011 Remastered;spotify:artist:1VcbchGlIfo3Gylxc3F076;Cold Chisel;spotify:album:0o6MdONtnU2Cz6jXN2Os5w;The Complete Cold Chisel;spotify:artist:1VcbchGlIfo3Gylxc3F076;Cold Chisel;2013-01-01;https://i.scdn.co/image/ab67616d0000b273402259b83932d83ee7dcbe66
spotify:track:1L1MWnX8hpdkHWCR4wFk7G;The Loco-Motion;spotify:artist:4RVnAU35WRWra6OZ3CbbMA;Kylie Minogue;spotify:album:5bwtR8I9eFLsOU9WWNlw5b;Kylie;spotify:artist:4RVnAU35WRWra6OZ3CbbMA;Kylie Minogue;1988-07-04;https://i.scdn.co/image/ab67616d0000b27318f74e46bedbecababbc64ce
spotify:track:1oHxIPqJyvAYHy0PVrDU98;Drinking from the Bottle (feat. Tinie Tempah);spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0Tob4H0FLtEONHU1MjpUEp;Calvin Harris, Tinie Tempah;spotify:album:7w19PFbxAjwZ7UVNp9z0uT;18 Months;spotify:artist:7CajNmpbOovFoOoasH2HaY;Calvin Harris;2012-10-29;https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b
spotify:track:6bZlab0NrNteVppLu9C2Zy;Ramblin' Rose;spotify:artist:7v4imS0moSyGdXyLgVTIV7;Nat King Cole;spotify:album:0E6nzXbvyyVzZls1TtEmRP;Ramblin Rose;spotify:artist:7v4imS0moSyGdXyLgVTIV7;Nat King Cole;1962;https://i.scdn.co/image/ab67616d0000b273539dc2d465fe4f84684c0676
spotify:track:2DrEeo4eMULdAVe1U7P9PB;Lithium;spotify:artist:6olE6TJLqED3rqDCT0FyPh;Nirvana;spotify:album:3SBQfBKAPWvCr4qse1uNis;Nirvana (International Version);spotify:artist:6olE6TJLqED3rqDCT0FyPh;Nirvana;2002-01-01;https://i.scdn.co/image/ab67616d0000b273f118d2074e050cbc2e4533a0
spotify:track:1jypmXUJgxWKWJZdDsJiXQ;Why Not;spotify:artist:2S9W9aSAd7e5mp8WqWxN2h;Hilary Duff;spotify:album:2zfZe8P8jg53kZaAfCdBYs;Metamorphosis;spotify:artist:2S9W9aSAd7e5mp8WqWxN2h;Hilary Duff;2003-01-01;https://i.scdn.co/image/ab67616d0000b27345fa3fddca835d0d7c854146
spotify:track:2BPfKiV9U0CR1dpUgeUwuH;She Drives Me Crazy;spotify:artist:20p5D2KrE8CGuOjHtxsyTp;Fine Young Cannibals;spotify:album:59R6wpHlRk6Ui19e7qAgo1;The Raw And The Cooked;spotify:artist:20p5D2KrE8CGuOjHtxsyTp;Fine Young Cannibals;1988;https://i.scdn.co/image/ab67616d0000b273781b821ca96e39298d24d9b5
spotify:track:6zeeWid2sgw4lap2jV61PZ;Better;spotify:artist:6LuN9FCkKOj5PcnpouEgny;Khalid;spotify:album:2Qxc2NJ7yPKVFRWi3llRr2;Suncity;spotify:artist:6LuN9FCkKOj5PcnpouEgny;Khalid;2018-10-18;https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c
spotify:track:5hovMibWoLF2nfgqLWUFys;The Reason;spotify:artist:2MqhkhX4npxDZ62ObR5ELO;Hoobastank;spotify:album:2Bb4DoRXCqNBV3168xFmKG;Songs About Love (UMGI Version);spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2010-01-01;https://i.scdn.co/image/ab67616d0000b27367745d7019a2350f5e9f3c7f
spotify:track:6B9tR2OEurD4FsZM5btj3X;TSOP (The Sound of Philadelphia) (feat. The Three Degrees);spotify:artist:2mknvtcck8i82nKxDPDibv, spotify:artist:2zpFG5cvw00QmrYTUsjApa;MFSB, The Three Degrees;spotify:album:2LcEqmYFkInH7Z5o2RUn6a;End of Phase I - A Collection of Greatest Hits;spotify:artist:2mknvtcck8i82nKxDPDibv;MFSB;1977-11-13;https://i.scdn.co/image/ab67616d0000b273e92168b257a4424026d36e4f
spotify:track:5kqIPrATaCc2LqxVWzQGbk;7 Years;spotify:artist:25u4wHJWxCA9vO0CzxAbK7;Lukas Graham;spotify:album:4rFrdkSWs0dtj0rWPzOk1v;Lukas Graham;spotify:artist:25u4wHJWxCA9vO0CzxAbK7;Lukas Graham;2016-04-01;https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b
spotify:track:4gXKQnK7G429gieHHY4Y7z;Chemical Heart;spotify:artist:04qi4CymYf3E50Mt2na4QS;Grinspoon;spotify:album:3AIbG814zChhFMAsCvt96L;New Detention;spotify:artist:04qi4CymYf3E50Mt2na4QS;Grinspoon;2002-01-01;https://i.scdn.co/image/ab67616d0000b273361ec570b867570158079107
spotify:track:7IahivnWF9l1W8DSBQe3Xv;Zebra;spotify:artist:6fBF4MULW5yMzyGaon1kUt;John Butler Trio;spotify:album:4Plc6eI1zbCMTawqZTxwgz;Sunrise Over Sea;spotify:artist:6fBF4MULW5yMzyGaon1kUt;John Butler Trio;2004-08-03;https://i.scdn.co/image/ab67616d0000b273017f522421a3f4e609ac2510
spotify:track:1r299qCKBLgUS9XJ9m1kEx;Moves Like Jagger;spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS;Maroon 5, Christina Aguilera;spotify:album:5NdkVAsSvgUfe3cD8LwSTD;Singles;spotify:artist:04gDigrS5kc9YWfZHwBETP;Maroon 5;2015-09-25;https://i.scdn.co/image/ab67616d0000b273c5e1cecaedcd413599e4e866
spotify:track:2eUti8nnlkS1ONLH45QF3J;Touch;spotify:artist:3IJFGnsUboabVEbJz1UR91;Noiseworks;spotify:album:7AszIyfkX9nTYs6Md4tBhh;Greatest Hits;spotify:artist:3IJFGnsUboabVEbJz1UR91;Noiseworks;1992-03-05;https://i.scdn.co/image/ab67616d0000b2738ab3a3015d39464755d92500
spotify:track:710zARjDZFnODiJJ4kFPmY;The Boys Of Summer - Radio Version;spotify:artist:4z4m1P0iX2nRSPDBEZ8LBT;DJ Sammy;spotify:album:7sxf16KD2sXzLmFyNRqjCZ;The Boys of Summer;spotify:artist:4z4m1P0iX2nRSPDBEZ8LBT;DJ Sammy;2002-12-10;https://i.scdn.co/image/ab67616d0000b273e6e4bf09a84f299c51f8feff
spotify:track:465AtbtDEC47xeCLj3ajPB;"Stop Stop Stop - Mono; 1999 Remaster";spotify:artist:6waa8mKu91GjzD4NlONlNJ;The Hollies;spotify:album:6Fi7djK0WLtwkl63VRX3BD;For Certain Because... (Expanded Edition);spotify:artist:6waa8mKu91GjzD4NlONlNJ;The Hollies;1966-12-09;https://i.scdn.co/image/ab67616d0000b273b7668d0d339e14cb8deb9999
spotify:track:10LRRKPmx8uHcSxLVWK0ct;Tonight's the Night (Gonna Be Alright) - 2009 Remaster;spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT;Rod Stewart;spotify:album:7nge8Pafna5rU1a0ek7dKN;A Night on the Town (Deluxe Edition);spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT;Rod Stewart;1976;https://i.scdn.co/image/ab67616d0000b2739d331b07d6714699ce5bda80
spotify:track:6QItKCBOKzTSYbLNVCo6GT;Everything's Alright;spotify:artist:1QxaPWG1POM8Ul6WwsHq4y, spotify:artist:2SpBHedVhtdmYRQM1lvBm2, spotify:artist:30QTFUH0b7B75FCX7cC9ea, spotify:artist:4Lwkfwwvx9G7CJqFdXBwy2;"John Farnham, ""Jesus Christ Superstar"" 1992 Australian Cast, Jon Stevens, Kate Cebrano";spotify:album:0IN0AoTV2RX0qaSiWx5Tmz;Jesus Christ Superstar (1992 Australian Cast Recording Highlights);spotify:artist:2SpBHedVhtdmYRQM1lvBm2;"""Jesus Christ Superstar"" 1992 Australian Cast";2014-06-30;https://i.scdn.co/image/ab67616d0000b2734e26a6b01e533161ff496fe8
spotify:track:5x53pbGk6sbl1BGom19QQ5;Breakdown;spotify:artist:4tX2TplrkIP4v05BNC903e;Tom Petty and the Heartbreakers;spotify:album:6TLTd0P2CUI0Q29AQ1LyFi;Tom Petty & The Heartbreakers;spotify:artist:4tX2TplrkIP4v05BNC903e;Tom Petty and the Heartbreakers;1976-11-09;https://i.scdn.co/image/ab67616d0000b2737e42a53ea7f2ad4f36ab23a5
spotify:track:664gdARxaClFsoF5SXKOws;Here;spotify:artist:2wUjUUtkb5lvLKcGKsKqsR;Alessia Cara;spotify:album:2AGNF8r2y8HL85yVk2bwmS;Know-It-All (Deluxe);spotify:artist:2wUjUUtkb5lvLKcGKsKqsR;Alessia Cara;2016-03-11;https://i.scdn.co/image/ab67616d0000b2730a48794d471447a030998815
spotify:track:4PolnByeD51J70KyfwsVTT;Funny Face;spotify:artist:4tIQ6BeFRvYApoAyJmaeVC;Donna Fargo;spotify:album:3PNqqezwbcsphgb7tS5jYj;Donna Fargo;spotify:artist:4tIQ6BeFRvYApoAyJmaeVC;Donna Fargo;2010-01-01;https://i.scdn.co/image/ab67616d0000b2735d43e0c1ff9503ced81c043a
spotify:track:7mSUMlp8ttG8H00RePyZ5J;Right Back Where We Started From - 1994 Remaster;spotify:artist:6jQ9UtYXqNfVnPkrH1Xxwi;Maxine Nightingale;spotify:album:4Qy5iKJx5KyRfYkXLJVcnS;Playlist: Dance;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2008-04-28;https://i.scdn.co/image/ab67616d0000b2734a51b9a84a6de879f9cddc05
spotify:track:6sbj89WozjblBMa5u41orw;Running Scared;spotify:artist:0JDkhL4rjiPNEp92jAgJnS;Roy Orbison;spotify:album:21REQ6X34DCAcoxtj654TI;Crying;spotify:artist:0JDkhL4rjiPNEp92jAgJnS;Roy Orbison;1962-01-01;https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578
spotify:track:02d6RIbA7iGRugnvUmurVV;Lemon;spotify:artist:51Blml2LZPmy7TTiAg47vQ;U2;spotify:album:27kWhG6vYQDkk0cIe8RXaZ;Zooropa;spotify:artist:51Blml2LZPmy7TTiAg47vQ;U2;1993-01-01;https://i.scdn.co/image/ab67616d0000b273eb4b2f34e042d281f5c7965c
spotify:track:5nujrmhLynf4yMoMtj8AQF;Levitating (feat. DaBaby);spotify:artist:6M2wZ9GZgrQXHCFfjv46we, spotify:artist:4r63FhuTkUYltbVAg5TQnk;Dua Lipa, DaBaby;spotify:album:5lKlFlReHOLShQKyRv6AL9;Future Nostalgia;spotify:artist:6M2wZ9GZgrQXHCFfjv46we;Dua Lipa;2020-03-27;https://i.scdn.co/image/ab67616d0000b273d4daf28d55fe4197ede848be
spotify:track:2igwFfvr1OAGX9SKDCPBwO;Empire State Of Mind;spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:3DiDSECUqqY1AuBP8qtaIa;JAY-Z, Alicia Keys;spotify:album:2CUT0104gySOIvqwtXeFsX;The Blueprint 3;spotify:artist:3nFkdlSjzX9mRTtwJOzDYB;JAY-Z;2009-09-08;https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10
spotify:track:0xQxIdksJKWa6vEUrFXOpy;Hangover;spotify:artist:6MF9fzBmfXghAz953czmBC, spotify:artist:0jnsk9HBra6NMjO2oANoPY;Taio Cruz, Flo Rida;spotify:album:6gb2ElTs9F0IYPoW3XXo7B;TY.O;spotify:artist:6MF9fzBmfXghAz953czmBC;Taio Cruz;2011-01-01;https://i.scdn.co/image/ab67616d0000b273d7ed9ada47a0f517143771cd
spotify:track:1q4y46jcnwkWZPj1Qz7u4W;Devotion;spotify:artist:1pbHrVayIcVpHI9z97u4bK;Bingo Players;spotify:album:5gx3xmJXJQGF4nvGceA1pn;ONELOVE MOBILE DISCO 2010 Mixed by Andy Murphy, John Dahlbäck & Bang Gang Deejays;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2009-12-04;https://i.scdn.co/image/ab67616d0000b27314398fd8988447d0d4bed495
spotify:track:4vssszHiNRuxpeAke0JXRn;Everything You Need - Original Mix - Edit;spotify:artist:6otgz5gkB40UnWFwTy0VDh;Madison Avenue;spotify:album:7pH7HTn0BEMJqHTbBmfucj;Polyester Embassy;spotify:artist:6otgz5gkB40UnWFwTy0VDh;Madison Avenue;2000-11-07;https://i.scdn.co/image/ab67616d0000b2735a5e99527ba6788b7038f4be
spotify:track:2vDT1uU6hZgdp3PbWGr0Xy;7 Years;spotify:artist:25u4wHJWxCA9vO0CzxAbK7;Lukas Graham;spotify:album:2EiK8K5y2z2RFVP6ZBnnOO;7 Years;spotify:artist:25u4wHJWxCA9vO0CzxAbK7;Lukas Graham;2015-10-22;https://i.scdn.co/image/ab67616d0000b27315c9243019c64cf7ef51ad1c
spotify:track:4PlfgBlKpZZ0LmAR5RgCxT;Teen Angel;spotify:artist:55Rf9Kfqd30nmqaeEDMpic;Mark Dinning;spotify:album:1naxPxUqEpLyaUiKLnlvql;Teen Angel;spotify:artist:55Rf9Kfqd30nmqaeEDMpic;Mark Dinning;2012-03-16;https://i.scdn.co/image/ab67616d0000b273de0d87bbd7b2fad6193e4bd5
spotify:track:4XqyVh3P9lGVrWJIMkx2qA;Walking Away;spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c;Craig David;spotify:album:3PZbikHXWxUKNWxHywEQqh;Greatest Hits (Int'l Non-Video);spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c;Craig David;2008-11-21;https://i.scdn.co/image/ab67616d0000b273882c09b12aa1d865dfa410c5
spotify:track:3hlhefxgyp4MDnN6C2dQ5H;All I Have to Give;spotify:artist:5rSXSAkZ67PYJSvpUpkOr7;Backstreet Boys;spotify:album:0wvQovgaVU99eqw8n3g22S;Backstreet Boys;spotify:artist:5rSXSAkZ67PYJSvpUpkOr7;Backstreet Boys;1996;https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d
spotify:track:3CY7wjLc1CaAIrp9buEWhG;Simple Kind Of Life;spotify:artist:0cQbJU1aAzvbEmTuljWLlF;No Doubt;spotify:album:6O35YawqZFdtOhL9smKmh7;Return Of Saturn;spotify:artist:0cQbJU1aAzvbEmTuljWLlF;No Doubt;2000;https://i.scdn.co/image/ab67616d0000b273a1465b7e3e52023a873124d7
spotify:track:3wpnNZWp8uyVlNBPi6T3zH;Pop!ular;spotify:artist:0ihJnGEjNnbM6uuTn3RHMo;Darren Hayes;spotify:album:27vsgfqt2JKhbfe7EPtKbo;The Tension And The Spark;spotify:artist:0ihJnGEjNnbM6uuTn3RHMo;Darren Hayes;2004-09-13;https://i.scdn.co/image/ab67616d0000b273ac3fb9be8cb10ec973ae91a5
spotify:track:30xa49phgSAa0MCAcH6O44;What If I;spotify:artist:6JL8zeS1NmiOftqZTRgdTz;Meghan Trainor;spotify:album:7m2Gzfu5nMgHTiMbNDwPr7;Title (Expanded Edition);spotify:artist:6JL8zeS1NmiOftqZTRgdTz;Meghan Trainor;2015-01-09;https://i.scdn.co/image/ab67616d0000b2730753a386572b590eb0728227
spotify:track:6W7YaHy8DaVSROgv3smsnh;Small Town;spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH;John Mellencamp;spotify:album:3GoJXycNVOi2U5Lb0P9rhR;Scarecrow (Remastered);spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH;John Mellencamp;1985;https://i.scdn.co/image/ab67616d0000b27349302bf2854b71786af518f4
spotify:track:4bfyeYgNLENrwLRRSKXfM3;Pictures Of You;spotify:artist:4UrGiQXrpB2CmzVGVFtH5E;The Last Goodnight;spotify:album:3MOMO36PjOCsTjRgN7D7IE;Poison Kiss;spotify:artist:4UrGiQXrpB2CmzVGVFtH5E;The Last Goodnight;2007-01-01;https://i.scdn.co/image/ab67616d0000b27359dd3f7ab7af203d5d28153f
spotify:track:1i5Q0S1MLBNUBTfV7nnBSA;Ho Hey;spotify:artist:16oZKvXb6WkQlVAjwo2Wbg;The Lumineers;spotify:album:7HkfMZwKSq3lNpK3UXYRbm;The Lumineers;spotify:artist:16oZKvXb6WkQlVAjwo2Wbg;The Lumineers;2012-06-22;https://i.scdn.co/image/ab67616d0000b2734f757429006ba51ecd6536e3
spotify:track:0gViz7xZrfflv0cbhdgevD;We Do It;spotify:artist:24t7BfFr5OnU82pCefOOFF;R & J Stone;spotify:album:0oAJXGROv1EuMhrT0p5zcc;Greatest 70's Hits Best Ever;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;2020-09-18;https://i.scdn.co/image/ab67616d0000b2738501366084be055664fcfd2b
spotify:track:6gFIFMI3tsrM5QojcvVMfZ;Strut;spotify:artist:5dcOK4stT4JDkP6Dqhbz5s;Sheena Easton;spotify:album:2lKV4ibm7fbNuU0sfGuRmK;A Private Heaven [Bonus Tracks Version];spotify:artist:5dcOK4stT4JDkP6Dqhbz5s;Sheena Easton;1984;https://i.scdn.co/image/ab67616d0000b273927f41ae362cd145ae9ff57b
spotify:track:0oJkptRc7sRzp6Fy3lSAib;Carol;spotify:artist:7t4XHvWfj0XtEB8SNFeALw;Tommy Roe;spotify:album:6eV7zSl70eSrLqFsJoQFlq;Tommy's 22 Big Ones;spotify:artist:7t4XHvWfj0XtEB8SNFeALw;Tommy Roe;2001-01-01;https://i.scdn.co/image/ab67616d0000b27375d6caa1027c62015ab9703c
spotify:track:721DwsHOeKf7zHRABCR2rh;You're the Voice;spotify:artist:1QxaPWG1POM8Ul6WwsHq4y;John Farnham;spotify:album:4cBfyeNYbJAmOq0sl3Hijd;Whispering Jack;spotify:artist:1QxaPWG1POM8Ul6WwsHq4y;John Farnham;1986;https://i.scdn.co/image/ab67616d0000b273710d3231cb732a6a7ff91a4e
spotify:track:0IMS1Za69G3KHMX4liB2Nr;Hello Mary Lou (Goodbye Heart);spotify:artist:73sSFVlM6pkweLXE8qw1OS;Ricky Nelson;spotify:album:6B2Bk4rcGuYVjlMukQHJJL;Greatest Love Songs;spotify:artist:73sSFVlM6pkweLXE8qw1OS;Ricky Nelson;2008;https://i.scdn.co/image/ab67616d0000b273b364e6db443d84cdd1ec22db
spotify:track:0RK0RqDtnBU804PGxN2d8G;Take It Back;spotify:artist:0OUKObtDiU0yOxyns51bpb;Matter Of Mind;spotify:album:6yKrAEvGAE404FX6uN888k;Take It Back;spotify:artist:0OUKObtDiU0yOxyns51bpb;Matter Of Mind;2021-07-30;https://i.scdn.co/image/ab67616d0000b273b95565cddbc793d3b10c7383
spotify:track:02k4jCtcLo4iY8CRLK5Kdy;Bridges;spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS;BROODS;spotify:album:6TVMO61IfPwKISnt1a6UZC;Evergreen;spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS;BROODS;2014-01-01;https://i.scdn.co/image/ab67616d0000b2739c42f5388622de8f4f3f4bbc
spotify:track:5XVcPmS61YC1kjcbqHlSkk;"Woman - Mono; 2003 Remaster";spotify:artist:6lHC2EQMEMZiEmSfFloarn;Peter And Gordon;spotify:album:4J3Ei1ibnoclDjwNPYy4LJ;Peter And Gordon (1966) Plus;spotify:artist:6lHC2EQMEMZiEmSfFloarn;Peter And Gordon;1966-01-01;https://i.scdn.co/image/ab67616d0000b2734953392518a15e07b086bccd
spotify:track:7s3VamLgN0rvQ0W0FlDST8;Train Wreck;spotify:artist:4IWBUUAFIplrNtaOHcJPRM;James Arthur;spotify:album:281OVNHJsmCsyzrBJksB8d;Back from the Edge;spotify:artist:4IWBUUAFIplrNtaOHcJPRM;James Arthur;2016-10-28;https://i.scdn.co/image/ab67616d0000b273e543bb8d2793048a42a09893
spotify:track:5432DTrALeRWjISDKhCO8A;Father And Son;spotify:artist:6X9aYHnQ75YI8o08aoa0iS;Boyzone;spotify:album:5ERgHLJKUFli3BDnkGQx53;Said And Done;spotify:artist:6X9aYHnQ75YI8o08aoa0iS;Boyzone;1995-08-21;https://i.scdn.co/image/ab67616d0000b273ea8df8afb76aef0d3709d55f
spotify:track:6mDTcLsheIzu5tvaF25kl4;It Ain't Me;spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx;Kygo, Selena Gomez;spotify:album:2sPYPyDFwgi1jrRTGhoxq2;Stargazing - EP;spotify:artist:23fqKkggKUBHNkbKtXEls4;Kygo;2017-09-21;https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c
spotify:track:0Xy9xPPs2zRRFqljGqKXel;Pyro;spotify:artist:2qk9voo8llSGYcZ6xrBzKx;Kings of Leon;spotify:album:3GQy3QdRfl7RZUix1rhLtB;Come Around Sundown;spotify:artist:2qk9voo8llSGYcZ6xrBzKx;Kings of Leon;2010-10-19;https://i.scdn.co/image/ab67616d0000b2731ac63a3c719dd37cab3d51be
spotify:track:2HvrMTzyHBRCeNyoMJfvHP;Signs;spotify:artist:1GjVNyMzPjdBuip6Xanllu;Five Man Electrical Band;spotify:album:2NnWABYlpETx6qc81RaIkL;Class Reunion '71: Greatest Hits Of 1971;spotify:artist:0LyfQWJT6nXafLPZqxe9Of;Various Artists;1995-04-16;https://i.scdn.co/image/ab67616d0000b27380f234b445d2b98d956bee25
